offline_datapoint_0 1681706574 37.976
offline_datapoint_0 1681706577 80.494
offline_datapoint_0 1681706580 85.085
offline_datapoint_0 1681706583 81.184
offline_datapoint_0 1681706586 30.410
offline_datapoint_0 1681706589 26.177
offline_datapoint_0 1681706592 30.704
offline_datapoint_0 1681706595 72.129
offline_datapoint_0 1681706598 43.973
offline_datapoint_0 1681706601 41.451
offline_datapoint_0 1681706604 46.239
offline_datapoint_0 1681706607 43.381
offline_datapoint_0 1681706610 44.261
offline_datapoint_0 1681706613 39.358
offline_datapoint_0 1681706616 30.367
offline_datapoint_0 1681706619 26.848
offline_datapoint_0 1681706622 22.236
offline_datapoint_0 1681706625 30.572
offline_datapoint_0 1681706628 32.466
offline_datapoint_0 1681706631 37.358
offline_datapoint_0 1681706634 26.595
offline_datapoint_0 1681706637 31.872
offline_datapoint_0 1681706640 45.967
offline_datapoint_0 1681706643 22.605
offline_datapoint_0 1681706646 21.440
offline_datapoint_0 1681706649 21.454
offline_datapoint_0 1681706652 23.774
offline_datapoint_0 1681706655 24.419
offline_datapoint_0 1681706658 30.314
offline_datapoint_0 1681706661 33.003
offline_datapoint_0 1681706664 23.842
offline_datapoint_0 1681706667 36.636
offline_datapoint_0 1681706670 24.069
offline_datapoint_0 1681706673 20.131
offline_datapoint_0 1681706676 25.879
offline_datapoint_0 1681706679 24.970
offline_datapoint_0 1681706682 22.231
offline_datapoint_0 1681706685 24.172
offline_datapoint_0 1681706688 27.033
offline_datapoint_0 1681706691 24.914
offline_datapoint_0 1681706694 26.934
offline_datapoint_0 1681706697 27.711
offline_datapoint_0 1681706700 29.519
offline_datapoint_0 1681706703 21.804
offline_datapoint_0 1681706706 24.337
offline_datapoint_0 1681706709 25.176
offline_datapoint_0 1681706712 26.859
offline_datapoint_0 1681706715 18.320
offline_datapoint_0 1681706718 19.091
offline_datapoint_0 1681706721 16.635
offline_datapoint_0 1681706724 24.691
offline_datapoint_0 1681706727 25.076
offline_datapoint_0 1681706730 20.233
offline_datapoint_0 1681706733 17.220
offline_datapoint_0 1681706736 19.973
offline_datapoint_0 1681706739 17.674
offline_datapoint_0 1681706742 19.307
offline_datapoint_0 1681706745 19.265
offline_datapoint_0 1681706748 17.280
offline_datapoint_0 1681706751 21.732
offline_datapoint_0 1681706754 21.749
offline_datapoint_0 1681706757 17.560
offline_datapoint_0 1681706760 22.064
offline_datapoint_0 1681706763 18.813
offline_datapoint_0 1681706766 17.079
offline_datapoint_0 1681706769 40.088
offline_datapoint_0 1681706772 46.775
offline_datapoint_0 1681706775 32.436
offline_datapoint_0 1681706778 32.142
offline_datapoint_0 1681706781 30.300
offline_datapoint_0 1681706784 30.018
offline_datapoint_0 1681706787 31.851
offline_datapoint_0 1681706790 29.611
offline_datapoint_0 1681706793 30.488
offline_datapoint_0 1681706796 28.398
offline_datapoint_0 1681706799 35.541
offline_datapoint_0 1681706802 31.588
offline_datapoint_0 1681706805 30.268
offline_datapoint_0 1681706808 28.390
offline_datapoint_0 1681706811 33.404
offline_datapoint_0 1681706814 32.548
offline_datapoint_0 1681706817 28.458
offline_datapoint_0 1681706820 31.756
offline_datapoint_0 1681706823 28.547
offline_datapoint_0 1681706826 31.310
offline_datapoint_0 1681706829 30.866
offline_datapoint_0 1681706832 30.708
offline_datapoint_0 1681706835 27.993
offline_datapoint_0 1681706838 28.354
offline_datapoint_0 1681706841 28.066
offline_datapoint_0 1681706844 25.196
offline_datapoint_0 1681706847 28.334
offline_datapoint_0 1681706850 27.856
offline_datapoint_0 1681706853 32.027
offline_datapoint_0 1681706856 27.613
offline_datapoint_0 1681706859 29.259
offline_datapoint_0 1681706862 27.231
offline_datapoint_0 1681706865 27.772
offline_datapoint_0 1681706868 27.054
offline_datapoint_0 1681706871 31.596
offline_datapoint_0 1681706874 30.998
offline_datapoint_0 1681706877 26.374
offline_datapoint_0 1681706880 26.966
offline_datapoint_0 1681706883 28.075
offline_datapoint_0 1681706886 32.087
offline_datapoint_0 1681706889 25.835
offline_datapoint_0 1681706892 25.538
offline_datapoint_0 1681706895 30.424
offline_datapoint_0 1681706898 29.445
offline_datapoint_0 1681706901 27.429
offline_datapoint_0 1681706904 26.546
offline_datapoint_0 1681706907 30.037
offline_datapoint_0 1681706910 26.659
offline_datapoint_0 1681706913 29.298
offline_datapoint_0 1681706916 27.934
offline_datapoint_0 1681706919 25.799
offline_datapoint_0 1681706922 26.328
