15 1681706584 142910.000000 10 142910.000000 142910.000000 142910.000000
15 1681706589 2672.400000 6 2672.400000 2672.400000 2672.400000
15 1681706594 1781.600000 4 1781.600000 1781.600000 1781.600000
15 1681706599 4864.000000 10 4864.000000 4864.000000 4864.000000
15 1681706604 4482.000000 10 4482.000000 4482.000000 4482.000000
15 1681706614 142910.000000 10 142910.000000 142910.000000 142910.000000
15 1681706619 4468.000000 10 4468.000000 4468.000000 4468.000000
15 1681706624 4377.600000 9 4377.600000 4377.600000 4377.600000
15 1681706629 3175.600000 7 3175.600000 3175.600000 3175.600000
15 1681706634 1793.000000 4 1793.000000 1793.000000 1793.000000
15 1681706639 71455.000000 5 71455.000000 71455.000000 71455.000000
15 1681706644 71455.000000 5 71455.000000 71455.000000 71455.000000
15 1681706649 4460.000000 10 4460.000000 4460.000000 4460.000000
15 1681706654 4864.000000 10 4864.000000 4864.000000 4864.000000
15 1681706659 4482.000000 10 4482.000000 4482.000000 4482.000000
15 1681706669 142910.000000 10 142910.000000 142910.000000 142910.000000
15 1681706674 2235.000000 5 2235.000000 2235.000000 2235.000000
15 1681706679 2235.000000 5 2235.000000 2235.000000 2235.000000
15 1681706684 4864.000000 10 4864.000000 4864.000000 4864.000000
15 1681706689 4479.000000 10 4479.000000 4479.000000 4479.000000
15 1681706699 142910.000000 10 142910.000000 142910.000000 142910.000000
15 1681706704 4464.000000 10 4464.000000 4464.000000 4464.000000
15 1681706709 3891.200000 8 3891.200000 3891.200000 3891.200000
15 1681706714 3661.400000 8 3661.400000 3661.400000 3661.400000
15 1681706719 1792.600000 4 1792.600000 1792.600000 1792.600000
15 1681706724 42873.000000 3 42873.000000 42873.000000 42873.000000
15 1681706729 100037.000000 7 100037.000000 100037.000000 100037.000000
15 1681706734 4474.000000 10 4474.000000 4474.000000 4474.000000
15 1681706739 4864.000000 10 4864.000000 4864.000000 4864.000000
15 1681706744 4482.000000 10 4482.000000 4482.000000 4482.000000
15 1681706754 142910.000000 10 142910.000000 142910.000000 142910.000000
15 1681706759 1336.200000 3 1336.200000 1336.200000 1336.200000
15 1681706764 3117.800000 7 3117.800000 3117.800000 3117.800000
15 1681706769 4864.000000 10 4864.000000 4864.000000 4864.000000
15 1681706774 4482.200000 10 4482.200000 4482.200000 4482.200000
15 1681706784 142910.000000 10 142910.000000 142910.000000 142910.000000
15 1681706789 4468.000000 10 4468.000000 4468.000000 4468.000000
15 1681706794 3891.200000 8 3891.200000 3891.200000 3891.200000
15 1681706799 3662.200000 8 3662.200000 3662.200000 3662.200000
15 1681706804 1792.800000 4 1792.800000 1792.800000 1792.800000
15 1681706809 14291.000000 1 14291.000000 14291.000000 14291.000000
15 1681706814 128619.000000 9 128619.000000 128619.000000 128619.000000
15 1681706819 4460.000000 10 4460.000000 4460.000000 4460.000000
15 1681706824 4864.000000 10 4864.000000 4864.000000 4864.000000
15 1681706829 4482.200000 10 4482.200000 4482.200000 4482.200000
15 1681706839 142910.000000 10 142910.000000 142910.000000 142910.000000
15 1681706844 447.000000 1 447.000000 447.000000 447.000000
15 1681706849 4023.000000 9 4023.000000 4023.000000 4023.000000
15 1681706854 4864.000000 10 4864.000000 4864.000000 4864.000000
15 1681706859 4483.000000 10 4483.000000 4483.000000 4483.000000
15 1681706869 142910.000000 10 142910.000000 142910.000000 142910.000000
