5 1681706574 37.976433 1 37.976433 37.976433 37.976433
5 1681706577 80.494410 1 80.494410 80.494410 80.494410
5 1681706580 85.084960 1 85.084960 85.084960 85.084960
5 1681706583 81.183670 1 81.183670 81.183670 81.183670
5 1681706586 30.410000 1 30.410000 30.410000 30.410000
5 1681706589 26.177363 1 26.177363 26.177363 26.177363
5 1681706592 30.703634 1 30.703634 30.703634 30.703634
5 1681706595 72.129454 1 72.129454 72.129454 72.129454
5 1681706598 43.972904 1 43.972904 43.972904 43.972904
5 1681706601 41.451280 1 41.451280 41.451280 41.451280
5 1681706604 46.239286 1 46.239286 46.239286 46.239286
5 1681706607 43.380841 1 43.380841 43.380841 43.380841
5 1681706610 44.261077 1 44.261077 44.261077 44.261077
5 1681706613 39.358424 1 39.358424 39.358424 39.358424
5 1681706616 30.366849 1 30.366849 30.366849 30.366849
5 1681706619 26.847766 1 26.847766 26.847766 26.847766
5 1681706622 22.235830 1 22.235830 22.235830 22.235830
5 1681706625 30.571764 1 30.571764 30.571764 30.571764
5 1681706628 32.465907 1 32.465907 32.465907 32.465907
5 1681706631 37.357774 1 37.357774 37.357774 37.357774
5 1681706634 26.595105 1 26.595105 26.595105 26.595105
5 1681706637 31.871807 1 31.871807 31.871807 31.871807
5 1681706640 45.967077 1 45.967077 45.967077 45.967077
5 1681706643 22.605427 1 22.605427 22.605427 22.605427
5 1681706646 21.440153 1 21.440153 21.440153 21.440153
5 1681706649 21.453940 1 21.453940 21.453940 21.453940
5 1681706652 23.773690 1 23.773690 23.773690 23.773690
5 1681706655 24.419444 1 24.419444 24.419444 24.419444
5 1681706658 30.314069 1 30.314069 30.314069 30.314069
5 1681706661 33.002892 1 33.002892 33.002892 33.002892
5 1681706664 23.841938 1 23.841938 23.841938 23.841938
5 1681706667 36.635751 1 36.635751 36.635751 36.635751
5 1681706670 24.069172 1 24.069172 24.069172 24.069172
5 1681706673 20.130995 1 20.130995 20.130995 20.130995
5 1681706676 25.879045 1 25.879045 25.879045 25.879045
5 1681706679 24.970048 1 24.970048 24.970048 24.970048
5 1681706682 22.230710 1 22.230710 22.230710 22.230710
5 1681706685 24.171891 1 24.171891 24.171891 24.171891
5 1681706688 27.032665 1 27.032665 27.032665 27.032665
5 1681706691 24.914298 1 24.914298 24.914298 24.914298
5 1681706694 26.933684 1 26.933684 26.933684 26.933684
5 1681706697 27.711481 1 27.711481 27.711481 27.711481
5 1681706700 29.519155 1 29.519155 29.519155 29.519155
5 1681706703 21.803646 1 21.803646 21.803646 21.803646
5 1681706706 24.337044 1 24.337044 24.337044 24.337044
5 1681706709 25.176458 1 25.176458 25.176458 25.176458
