9 1681652529 10.000000 -1 10.000000 10.000000 10.000000
18 1681652539 10.000000 -1 10.000000 10.000000 10.000000
20 1681652549 10.000000 -1 10.000000 10.000000 10.000000
22 1681652559 10.000000 -1 10.000000 10.000000 10.000000
9 1681652564 10.000000 -1 10.000000 10.000000 10.000000
18 1681652574 10.000000 -1 10.000000 10.000000 10.000000
20 1681652584 3.000000 -1 3.000000 3.000000 3.000000
20 1681652589 7.000000 -1 7.000000 7.000000 7.000000
22 1681652599 10.000000 -1 10.000000 10.000000 10.000000
9 1681652604 10.000000 -1 10.000000 10.000000 10.000000
18 1681652614 10.000000 -1 10.000000 10.000000 10.000000
20 1681652624 10.000000 -1 10.000000 10.000000 10.000000
22 1681652634 10.000000 -1 10.000000 10.000000 10.000000
9 1681652639 10.000000 -1 10.000000 10.000000 10.000000
18 1681652649 6.000000 -1 6.000000 6.000000 6.000000
18 1681652654 4.000000 -1 4.000000 4.000000 4.000000
20 1681652659 3.000000 -1 3.000000 3.000000 3.000000
20 1681652664 7.000000 -1 7.000000 7.000000 7.000000
22 1681652674 10.000000 -1 10.000000 10.000000 10.000000
9 1681652679 10.000000 -1 10.000000 10.000000 10.000000
18 1681652689 10.000000 -1 10.000000 10.000000 10.000000
20 1681652699 10.000000 -1 10.000000 10.000000 10.000000
22 1681652709 10.000000 -1 10.000000 10.000000 10.000000
9 1681652714 7.000000 -1 7.000000 7.000000 7.000000
9 1681652719 3.000000 -1 3.000000 3.000000 3.000000
18 1681652724 4.000000 -1 4.000000 4.000000 4.000000
18 1681652729 6.000000 -1 6.000000 6.000000 6.000000
20 1681652734 1.000000 -1 1.000000 1.000000 1.000000
20 1681652739 9.000000 -1 9.000000 9.000000 9.000000
22 1681652749 10.000000 -1 10.000000 10.000000 10.000000
9 1681652754 10.000000 -1 10.000000 10.000000 10.000000
18 1681652764 10.000000 -1 10.000000 10.000000 10.000000
20 1681652774 10.000000 -1 10.000000 10.000000 10.000000
22 1681652784 10.000000 -1 10.000000 10.000000 10.000000
9 1681652789 5.000000 -1 5.000000 5.000000 5.000000
9 1681652794 5.000000 -1 5.000000 5.000000 5.000000
18 1681652799 3.000000 -1 3.000000 3.000000 3.000000
18 1681652804 7.000000 -1 7.000000 7.000000 7.000000
20 1681652814 10.000000 -1 10.000000 10.000000 10.000000
22 1681652824 10.000000 -1 10.000000 10.000000 10.000000
9 1681652829 10.000000 -1 10.000000 10.000000 10.000000
18 1681652839 10.000000 -1 10.000000 10.000000 10.000000
20 1681652849 10.000000 -1 10.000000 10.000000 10.000000
22 1681652859 10.000000 -1 10.000000 10.000000 10.000000
9 1681652864 2.000000 -1 2.000000 2.000000 2.000000
9 1681652869 8.000000 -1 8.000000 8.000000 8.000000
18 1681652874 1.000000 -1 1.000000 1.000000 1.000000
18 1681652879 9.000000 -1 9.000000 9.000000 9.000000
20 1681652889 10.000000 -1 10.000000 10.000000 10.000000
22 1681652899 10.000000 -1 10.000000 10.000000 10.000000
9 1681652904 10.000000 -1 10.000000 10.000000 10.000000
18 1681652914 9.000000 -1 9.000000 9.000000 9.000000
18 1681652919 1.000000 -1 1.000000 1.000000 1.000000
20 1681652924 9.000000 -1 9.000000 9.000000 9.000000
20 1681652929 1.000000 -1 1.000000 1.000000 1.000000
22 1681652934 7.000000 -1 7.000000 7.000000 7.000000
9 1681652939 1.000000 -1 1.000000 1.000000 1.000000
22 1681652939 3.000000 -1 3.000000 3.000000 3.000000
9 1681652944 9.000000 -1 9.000000 9.000000 9.000000
18 1681652949 1.000000 -1 1.000000 1.000000 1.000000
18 1681652954 9.000000 -1 9.000000 9.000000 9.000000
20 1681652964 10.000000 -1 10.000000 10.000000 10.000000
22 1681652974 10.000000 -1 10.000000 10.000000 10.000000
9 1681652979 9.000000 -1 9.000000 9.000000 9.000000
9 1681652984 1.000000 -1 1.000000 1.000000 1.000000
18 1681652989 9.000000 -1 9.000000 9.000000 9.000000
18 1681652994 1.000000 -1 1.000000 1.000000 1.000000
20 1681652999 8.000000 -1 8.000000 8.000000 8.000000
20 1681653004 2.000000 -1 2.000000 2.000000 2.000000
22 1681653009 6.000000 -1 6.000000 6.000000 6.000000
9 1681653014 1.000000 -1 1.000000 1.000000 1.000000
22 1681653014 4.000000 -1 4.000000 4.000000 4.000000
9 1681653019 9.000000 -1 9.000000 9.000000 9.000000
18 1681653029 10.000000 -1 10.000000 10.000000 10.000000
20 1681653039 10.000000 -1 10.000000 10.000000 10.000000
22 1681653049 10.000000 -1 10.000000 10.000000 10.000000
9 1681653054 9.000000 -1 9.000000 9.000000 9.000000
9 1681653059 1.000000 -1 1.000000 1.000000 1.000000
18 1681653064 8.000000 -1 8.000000 8.000000 8.000000
18 1681653069 2.000000 -1 2.000000 2.000000 2.000000
20 1681653074 7.000000 -1 7.000000 7.000000 7.000000
20 1681653079 3.000000 -1 3.000000 3.000000 3.000000
22 1681653084 4.000000 -1 4.000000 4.000000 4.000000
22 1681653089 6.000000 -1 6.000000 6.000000 6.000000
